code,name,level,codeabbr,prov,city
621121,通渭县,3,621121,甘肃省,定西市
621122,陇西县,3,621122,甘肃省,定西市
621123,渭源县,3,621123,甘肃省,定西市
621124,临洮县,3,621124,甘肃省,定西市
621125,漳县,3,621125,甘肃省,定西市
621126,岷县,3,621126,甘肃省,定西市
621200,陇南市,2,6212,甘肃省,
621202,武都区,3,621202,甘肃省,陇南市
621221,成县,3,621221,甘肃省,陇南市
621222,文县,3,621222,甘肃省,陇南市
621223,宕昌县,3,621223,甘肃省,陇南市
621224,康县,3,621224,甘肃省,陇南市
621225,西和县,3,621225,甘肃省,陇南市
621226,礼县,3,621226,甘肃省,陇南市
621227,徽县,3,621227,甘肃省,陇南市
621228,两当县,3,621228,甘肃省,陇南市
622900,临夏回族自治州,2,6229,甘肃省,
622901,临夏市,3,622901,甘肃省,临夏回族自治州
622921,临夏县,3,622921,甘肃省,临夏回族自治州
622922,康乐县,3,622922,甘肃省,临夏回族自治州
622923,永靖县,3,622923,甘肃省,临夏回族自治州
622924,广河县,3,622924,甘肃省,临夏回族自治州
622925,和政县,3,622925,甘肃省,临夏回族自治州
622926,东乡族自治县,3,622926,甘肃省,临夏回族自治州
622927,积石山保安族东乡族撒拉族自治县,3,622927,甘肃省,临夏回族自治州
623000,甘南藏族自治州,2,6230,甘肃省,
623001,合作市,3,623001,甘肃省,甘南藏族自治州
623021,临潭县,3,623021,甘肃省,甘南藏族自治州
623022,卓尼县,3,623022,甘肃省,甘南藏族自治州
623023,舟曲县,3,623023,甘肃省,甘南藏族自治州
623024,迭部县,3,623024,甘肃省,甘南藏族自治州
623025,玛曲县,3,623025,甘肃省,甘南藏族自治州
623026,碌曲县,3,623026,甘肃省,甘南藏族自治州
623027,夏河县,3,623027,甘肃省,甘南藏族自治州
630000,青海省,1,63,,
630100,西宁市,2,6301,青海省,
630102,城东区,3,630102,青海省,西宁市
630103,城中区,3,630103,青海省,西宁市
630104,城西区,3,630104,青海省,西宁市
630105,城北区,3,630105,青海省,西宁市
630121,大通回族土族自治县,3,630121,青海省,西宁市
630122,湟中县,3,630122,青海省,西宁市
630123,湟源县,3,630123,青海省,西宁市
630200,海东市,2,6302,青海省,
630202,乐都区,3,630202,青海省,海东市
630203,平安区,3,630203,青海省,海东市
630222,民和回族土族自治县,3,630222,青海省,海东市
630223,互助土族自治县,3,630223,青海省,海东市
630224,化隆回族自治县,3,630224,青海省,海东市
630225,循化撒拉族自治县,3,630225,青海省,海东市
632200,海北藏族自治州,2,6322,青海省,
632221,门源回族自治县,3,632221,青海省,海北藏族自治州
632222,祁连县,3,632222,青海省,海北藏族自治州
632223,海晏县,3,632223,青海省,海北藏族自治州
632224,刚察县,3,632224,青海省,海北藏族自治州
632300,黄南藏族自治州,2,6323,青海省,
632321,同仁县,3,632321,青海省,黄南藏族自治州
632322,尖扎县,3,632322,青海省,黄南藏族自治州
632323,泽库县,3,632323,青海省,黄南藏族自治州
632324,河南蒙古族自治县,3,632324,青海省,黄南藏族自治州
632500,海南藏族自治州,2,6325,青海省,
632521,共和县,3,632521,青海省,海南藏族自治州
632522,同德县,3,632522,青海省,海南藏族自治州
632523,贵德县,3,632523,青海省,海南藏族自治州
632524,兴海县,3,632524,青海省,海南藏族自治州
632525,贵南县,3,632525,青海省,海南藏族自治州
632600,果洛藏族自治州,2,6326,青海省,
632621,玛沁县,3,632621,青海省,果洛藏族自治州
632622,班玛县,3,632622,青海省,果洛藏族自治州
632623,甘德县,3,632623,青海省,果洛藏族自治州
632624,达日县,3,632624,青海省,果洛藏族自治州
632625,久治县,3,632625,青海省,果洛藏族自治州
632626,玛多县,3,632626,青海省,果洛藏族自治州
632700,玉树藏族自治州,2,6327,青海省,
632701,玉树市,3,632701,青海省,玉树藏族自治州
632722,杂多县,3,632722,青海省,玉树藏族自治州
632723,称多县,3,632723,青海省,玉树藏族自治州
632724,治多县,3,632724,青海省,玉树藏族自治州
632725,囊谦县,3,632725,青海省,玉树藏族自治州
632726,曲麻莱县,3,632726,青海省,玉树藏族自治州
632800,海西蒙古族藏族自治州,2,6328,青海省,
632801,格尔木市,3,632801,青海省,海西蒙古族藏族自治州
632802,德令哈市,3,632802,青海省,海西蒙古族藏族自治州
632803,茫崖市,3,632803,青海省,海西蒙古族藏族自治州
632821,乌兰县,3,632821,青海省,海西蒙古族藏族自治州
632822,都兰县,3,632822,青海省,海西蒙古族藏族自治州
632823,天峻县,3,632823,青海省,海西蒙古族藏族自治州
640000,宁夏回族自治区,1,64,,
640100,银川市,2,6401,宁夏回族自治区,
640104,兴庆区,3,640104,宁夏回族自治区,银川市
640105,西夏区,3,640105,宁夏回族自治区,银川市
640106,金凤区,3,640106,宁夏回族自治区,银川市
640121,永宁县,3,640121,宁夏回族自治区,银川市
640122,贺兰县,3,640122,宁夏回族自治区,银川市
640181,灵武市,3,640181,宁夏回族自治区,银川市
640200,石嘴山市,2,6402,宁夏回族自治区,
640202,大武口区,3,640202,宁夏回族自治区,石嘴山市
640205,惠农区,3,640205,宁夏回族自治区,石嘴山市
640221,平罗县,3,640221,宁夏回族自治区,石嘴山市
640300,吴忠市,2,6403,宁夏回族自治区,
640302,利通区,3,640302,宁夏回族自治区,吴忠市
640303,红寺堡区,3,640303,宁夏回族自治区,吴忠市
640323,盐池县,3,640323,宁夏回族自治区,吴忠市
640324,同心县,3,640324,宁夏回族自治区,吴忠市
640381,青铜峡市,3,640381,宁夏回族自治区,吴忠市
640400,固原市,2,6404,宁夏回族自治区,
640402,原州区,3,640402,宁夏回族自治区,固原市
640422,西吉县,3,640422,宁夏回族自治区,固原市
640423,隆德县,3,640423,宁夏回族自治区,固原市
640424,泾源县,3,640424,宁夏回族自治区,固原市
640425,彭阳县,3,640425,宁夏回族自治区,固原市
640500,中卫市,2,6405,宁夏回族自治区,
640502,沙坡头区,3,640502,宁夏回族自治区,中卫市
640521,中宁县,3,640521,宁夏回族自治区,中卫市
640522,海原县,3,640522,宁夏回族自治区,中卫市
650000,新疆维吾尔自治区,1,65,,
650100,乌鲁木齐市,2,6501,新疆维吾尔自治区,
650102,天山区,3,650102,新疆维吾尔自治区,乌鲁木齐市
650103,沙依巴克区,3,650103,新疆维吾尔自治区,乌鲁木齐市
650104,新市区,3,650104,新疆维吾尔自治区,乌鲁木齐市
650105,水磨沟区,3,650105,新疆维吾尔自治区,乌鲁木齐市
650106,头屯河区,3,650106,新疆维吾尔自治区,乌鲁木齐市
650107,达坂城区,3,650107,新疆维吾尔自治区,乌鲁木齐市
650109,米东区,3,650109,新疆维吾尔自治区,乌鲁木齐市
650121,乌鲁木齐县,3,650121,新疆维吾尔自治区,乌鲁木齐市
650200,克拉玛依市,2,6502,新疆维吾尔自治区,
650202,独山子区,3,650202,新疆维吾尔自治区,克拉玛依市
650203,克拉玛依区,3,650203,新疆维吾尔自治区,克拉玛依市
650204,白碱滩区,3,650204,新疆维吾尔自治区,克拉玛依市
650205,乌尔禾区,3,650205,新疆维吾尔自治区,克拉玛依市
650400,吐鲁番市,2,6504,新疆维吾尔自治区,
650402,高昌区,3,650402,新疆维吾尔自治区,吐鲁番市
650421,鄯善县,3,650421,新疆维吾尔自治区,吐鲁番市
650422,托克逊县,3,650422,新疆维吾尔自治区,吐鲁番市
650500,哈密市,2,6505,新疆维吾尔自治区,
650502,伊州区,3,650502,新疆维吾尔自治区,哈密市
650521,巴里坤哈萨克自治县,3,650521,新疆维吾尔自治区,哈密市
650522,伊吾县,3,650522,新疆维吾尔自治区,哈密市
652300,昌吉回族自治州,2,6523,新疆维吾尔自治区,
652301,昌吉市,3,652301,新疆维吾尔自治区,昌吉回族自治州
652302,阜康市,3,652302,新疆维吾尔自治区,昌吉回族自治州
652323,呼图壁县,3,652323,新疆维吾尔自治区,昌吉回族自治州
652324,玛纳斯县,3,652324,新疆维吾尔自治区,昌吉回族自治州
652325,奇台县,3,652325,新疆维吾尔自治区,昌吉回族自治州
652327,吉木萨尔县,3,652327,新疆维吾尔自治区,昌吉回族自治州
652328,木垒哈萨克自治县,3,652328,新疆维吾尔自治区,昌吉回族自治州
652700,博尔塔拉蒙古自治州,2,6527,新疆维吾尔自治区,
652701,博乐市,3,652701,新疆维吾尔自治区,博尔塔拉蒙古自治州
652702,阿拉山口市,3,652702,新疆维吾尔自治区,博尔塔拉蒙古自治州
652722,精河县,3,652722,新疆维吾尔自治区,博尔塔拉蒙古自治州
652723,温泉县,3,652723,新疆维吾尔自治区,博尔塔拉蒙古自治州
652800,巴音郭楞蒙古自治州,2,6528,新疆维吾尔自治区,
652801,库尔勒市,3,652801,新疆维吾尔自治区,巴音郭楞蒙古自治州
652822,轮台县,3,652822,新疆维吾尔自治区,巴音郭楞蒙古自治州
652823,尉犁县,3,652823,新疆维吾尔自治区,巴音郭楞蒙古自治州
652824,若羌县,3,652824,新疆维吾尔自治区,巴音郭楞蒙古自治州
652825,且末县,3,652825,新疆维吾尔自治区,巴音郭楞蒙古自治州
652826,焉耆回族自治县,3,652826,新疆维吾尔自治区,巴音郭楞蒙古自治州
652827,和静县,3,652827,新疆维吾尔自治区,巴音郭楞蒙古自治州
652828,和硕县,3,652828,新疆维吾尔自治区,巴音郭楞蒙古自治州
652829,博湖县,3,652829,新疆维吾尔自治区,巴音郭楞蒙古自治州
652900,阿克苏地区,2,6529,新疆维吾尔自治区,
652901,阿克苏市,3,652901,新疆维吾尔自治区,阿克苏地区
652922,温宿县,3,652922,新疆维吾尔自治区,阿克苏地区
652923,库车县,3,652923,新疆维吾尔自治区,阿克苏地区
652924,沙雅县,3,652924,新疆维吾尔自治区,阿克苏地区
652925,新和县,3,652925,新疆维吾尔自治区,阿克苏地区
652926,拜城县,3,652926,新疆维吾尔自治区,阿克苏地区
652927,乌什县,3,652927,新疆维吾尔自治区,阿克苏地区
652928,阿瓦提县,3,652928,新疆维吾尔自治区,阿克苏地区
652929,柯坪县,3,652929,新疆维吾尔自治区,阿克苏地区
653000,克孜勒苏柯尔克孜自治州,2,6530,新疆维吾尔自治区,
653001,阿图什市,3,653001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
653022,阿克陶县,3,653022,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
653023,阿合奇县,3,653023,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
653024,乌恰县,3,653024,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
653100,喀什地区,2,6531,新疆维吾尔自治区,
653101,喀什市,3,653101,新疆维吾尔自治区,喀什地区
653121,疏附县,3,653121,新疆维吾尔自治区,喀什地区
653122,疏勒县,3,653122,新疆维吾尔自治区,喀什地区
653123,英吉沙县,3,653123,新疆维吾尔自治区,喀什地区
653124,泽普县,3,653124,新疆维吾尔自治区,喀什地区
653125,莎车县,3,653125,新疆维吾尔自治区,喀什地区
653126,叶城县,3,653126,新疆维吾尔自治区,喀什地区
653127,麦盖提县,3,653127,新疆维吾尔自治区,喀什地区
653128,岳普湖县,3,653128,新疆维吾尔自治区,喀什地区
653129,伽师县,3,653129,新疆维吾尔自治区,喀什地区
653130,巴楚县,3,653130,新疆维吾尔自治区,喀什地区
653131,塔什库尔干塔吉克自治县,3,653131,新疆维吾尔自治区,喀什地区
653200,和田地区,2,6532,新疆维吾尔自治区,
653201,和田市,3,653201,新疆维吾尔自治区,和田地区
653221,和田县,3,653221,新疆维吾尔自治区,和田地区
653222,墨玉县,3,653222,新疆维吾尔自治区,和田地区
653223,皮山县,3,653223,新疆维吾尔自治区,和田地区
653224,洛浦县,3,653224,新疆维吾尔自治区,和田地区
653225,策勒县,3,653225,新疆维吾尔自治区,和田地区
653226,于田县,3,653226,新疆维吾尔自治区,和田地区
653227,民丰县,3,653227,新疆维吾尔自治区,和田地区
654000,伊犁哈萨克自治州,2,6540,新疆维吾尔自治区,
654002,伊宁市,3,654002,新疆维吾尔自治区,伊犁哈萨克自治州
654003,奎屯市,3,654003,新疆维吾尔自治区,伊犁哈萨克自治州
654004,霍尔果斯市,3,654004,新疆维吾尔自治区,伊犁哈萨克自治州
654021,伊宁县,3,654021,新疆维吾尔自治区,伊犁哈萨克自治州
654022,察布查尔锡伯自治县,3,654022,新疆维吾尔自治区,伊犁哈萨克自治州
654023,霍城县,3,654023,新疆维吾尔自治区,伊犁哈萨克自治州
654024,巩留县,3,654024,新疆维吾尔自治区,伊犁哈萨克自治州
654025,新源县,3,654025,新疆维吾尔自治区,伊犁哈萨克自治州
654026,昭苏县,3,654026,新疆维吾尔自治区,伊犁哈萨克自治州
654027,特克斯县,3,654027,新疆维吾尔自治区,伊犁哈萨克自治州
654028,尼勒克县,3,654028,新疆维吾尔自治区,伊犁哈萨克自治州
654200,塔城地区,2,6542,新疆维吾尔自治区,
654201,塔城市,3,654201,新疆维吾尔自治区,塔城地区
654202,乌苏市,3,654202,新疆维吾尔自治区,塔城地区
654221,额敏县,3,654221,新疆维吾尔自治区,塔城地区
654223,沙湾县,3,654223,新疆维吾尔自治区,塔城地区
654224,托里县,3,654224,新疆维吾尔自治区,塔城地区
654225,裕民县,3,654225,新疆维吾尔自治区,塔城地区
654226,和布克赛尔蒙古自治县,3,654226,新疆维吾尔自治区,塔城地区
654300,阿勒泰地区,2,6543,新疆维吾尔自治区,
654301,阿勒泰市,3,654301,新疆维吾尔自治区,阿勒泰地区
654321,布尔津县,3,654321,新疆维吾尔自治区,阿勒泰地区
654322,富蕴县,3,654322,新疆维吾尔自治区,阿勒泰地区
654323,福海县,3,654323,新疆维吾尔自治区,阿勒泰地区
654324,哈巴河县,3,654324,新疆维吾尔自治区,阿勒泰地区
654325,青河县,3,654325,新疆维吾尔自治区,阿勒泰地区
654326,吉木乃县,3,654326,新疆维吾尔自治区,阿勒泰地区
659001,石河子市,3,659001,新疆维吾尔自治区,新疆维吾尔自治区
659002,阿拉尔市,3,659002,新疆维吾尔自治区,新疆维吾尔自治区
659003,图木舒克市,3,659003,新疆维吾尔自治区,新疆维吾尔自治区
659004,五家渠市,3,659004,新疆维吾尔自治区,新疆维吾尔自治区
659005,北屯市,3,659005,新疆维吾尔自治区,新疆维吾尔自治区
659006,铁门关市,3,659006,新疆维吾尔自治区,新疆维吾尔自治区
659007,双河市,3,659007,新疆维吾尔自治区,新疆维吾尔自治区
659008,可克达拉市,3,659008,新疆维吾尔自治区,新疆维吾尔自治区
659009,昆玉市,3,659009,新疆维吾尔自治区,新疆维吾尔自治区
710000,台湾省,1,71,,
810000,香港特别行政区,1,81,,
820000,澳门特别行政区,1,82,,
